PROP_ID,LOC_ID,SITE_ADDR,current_use_code,nearby_count,suggestion_1_code,suggestion_1_confidence,suggestion_1_reason,suggestion_1_description
"237-69","F_754489_2964166","63 RESERVOIR ST",199,148,102,0.567,"83/148 nearby properties (56.7%); Code: Condominium","Condominium"
"237-71","F_754321_2964123","316 HURON AVE",199,159,102,0.597,"94/159 nearby properties (59.7%); Code: Condominium","Condominium"
"238-44","F_754550_2962887","2-8 CHANNING PL",199,37,101,0.892,"33/37 nearby properties (89.2%); Code: Single Family","Single Family"
"239-29","F_754936_2961927","1 LONGFELLOW RD",199,46,101,0.333,"15/46 nearby properties (33.3%); Code: Single Family","Single Family"
"239-40","F_755062_2961921","2 LONGFELLOW RD",199,78,102,0.394,"30/78 nearby properties (39.4%); Code: Condominium","Condominium"
"239-48","F_754844_2961950","321-323 MT AUBURN ST",199,52,101,0.370,"19/52 nearby properties (37.0%); Code: Single Family","Single Family"
"240-31","F_754352_2961996","361 MT AUBURN ST",199,46,101,0.462,"21/46 nearby properties (46.2%); Code: Single Family","Single Family"
"240-32","F_754299_2961994","363 MT AUBURN ST",199,50,101,0.512,"25/50 nearby properties (51.2%); Code: Single Family","Single Family"
"240-33","F_754250_2961992","369 MT AUBURN ST",199,52,101,0.511,"26/52 nearby properties (51.1%); Code: Single Family","Single Family"
"240-52","F_754459_2962061","18-20 TRAILL ST",199,65,101,0.509,"33/65 nearby properties (50.9%); Code: Single Family","Single Family"
"241-12","F_754365_2961785","360 MT AUBURN ST",113,61,101,0.463,"28/61 nearby properties (46.3%); Code: Single Family","Single Family"
"241-14","F_754975_2961610","300 MT AUBURN ST",199,118,102,0.377,"44/118 nearby properties (37.7%); Code: Condominium","Condominium"
"246-26","F_754042_2962285","11-15 ELMWOOD AVE",199,45,101,0.683,"30/45 nearby properties (68.3%); Code: Single Family","Single Family"
"247-59","F_753399_2962516","16-18 LEXINGTON AVE",199,47,101,0.644,"30/47 nearby properties (64.4%); Code: Single Family","Single Family"
"247-69","F_752917_2963837","456 HURON AVE",199,114,102,0.432,"49/114 nearby properties (43.2%); Code: Condominium","Condominium"
"247-78","F_753040_2963807","180-182 LEXINGTON AVE",199,127,102,0.448,"56/127 nearby properties (44.8%); Code: Condominium","Condominium"
"247-79","F_753053_2963758","174 LEXINGTON AVE",199,126,102,0.466,"58/126 nearby properties (46.6%); Code: Condominium","Condominium"
"247-96","F_753142_2963420","134 LEXINGTON AVE",199,113,102,0.438,"49/113 nearby properties (43.8%); Code: Condominium","Condominium"
"247-98","F_753165_2963336","124 LEXINGTON AVE",199,121,102,0.461,"55/121 nearby properties (46.1%); Code: Condominium","Condominium"
"247-99","F_753176_2963293","118 LEXINGTON AVE",199,125,102,0.486,"60/125 nearby properties (48.6%); Code: Condominium","Condominium"
"247-106","F_753254_2963002","80 LEXINGTON AVE",199,99,102,0.430,"42/99 nearby properties (43.0%); Code: Condominium","Condominium"
"247-121","F_752646_2963753","478 HURON AVE",199,128,102,0.505,"64/128 nearby properties (50.5%); Code: Condominium","Condominium"
"247-146","F_753011_2963436","57 GROZIER RD",199,111,102,0.398,"44/111 nearby properties (39.8%); Code: Condominium","Condominium"
"247-149","F_753050_2963291","45 GROZIER RD",199,115,102,0.464,"53/115 nearby properties (46.4%); Code: Condominium","Condominium"
"247-153","F_753101_2963097","29 GROZIER RD",199,117,102,0.455,"53/117 nearby properties (45.5%); Code: Condominium","Condominium"
"247-160","F_752811_2963523","68 GROZIER RD",199,109,102,0.407,"44/109 nearby properties (40.7%); Code: Condominium","Condominium"
"247-163","F_752771_2963662","80 GROZIER RD",199,119,102,0.434,"51/119 nearby properties (43.4%); Code: Condominium","Condominium"
"247-169","F_753312_2962787","52 LEXINGTON AVE",199,89,102,0.430,"38/89 nearby properties (43.0%); Code: Condominium","Condominium"
"247-171","F_752755_2963806","90-92 GROZIER RD",199,120,102,0.495,"59/120 nearby properties (49.5%); Code: Condominium","Condominium"
"247-173","F_753126_2963001","21-23 GROZIER RD",199,102,101,0.422,"43/102 nearby properties (42.2%); Code: Single Family","Single Family"
"247-176","F_752983_2962936","20 GROZIER RD",199,76,101,0.426,"32/76 nearby properties (42.6%); Code: Single Family","Single Family"
"247-177","F_752969_2962984","24 GROZIER RD",199,86,101,0.400,"34/86 nearby properties (40.0%); Code: Single Family","Single Family"
"247-184","F_752998_2962888","12 GROZIER RD",199,72,101,0.470,"33/72 nearby properties (47.0%); Code: Single Family","Single Family"
"247-197","F_752691_2963764","474 HURON AVE",199,120,102,0.470,"56/120 nearby properties (47.0%); Code: Condominium","Condominium"
"247-208","F_752948_2963677","77 GROZIER RD",199,124,102,0.461,"57/124 nearby properties (46.1%); Code: Condominium","Condominium"
"247-211","F_752824_2963475","62 GROZIER RD",199,112,102,0.394,"44/112 nearby properties (39.4%); Code: Condominium","Condominium"
"247-212","F_752839_2963427","58-60 GROZIER RD",199,108,104,0.344,"37/108 nearby properties (34.4%); Code: Two-Family","Two-Family"
"247-215","F_752868_2963327","50-52 GROZIER RD",199,104,101,0.341,"35/104 nearby properties (34.1%); Code: Single Family","Single Family"
"247-222","F_752750_2963257","99 LARCH RD",199,96,101,0.376,"36/96 nearby properties (37.6%); Code: Single Family","Single Family"
"248-33","F_752528_2963977","179 LARCH RD",199,107,102,0.547,"58/107 nearby properties (54.7%); Code: Condominium","Condominium"
"248-34","F_752513_2964014","183 LARCH RD",199,98,102,0.544,"53/98 nearby properties (54.4%); Code: Condominium","Condominium"
"248-39","F_752566_2963896","481 HURON AVE",199,107,102,0.517,"55/107 nearby properties (51.7%); Code: Condominium","Condominium"
"248-56","F_752846_2964598","242 LEXINGTON AVE",199,80,102,0.464,"37/80 nearby properties (46.4%); Code: Condominium","Condominium"
"248-57","F_752836_2964634","244 LEXINGTON AVE",199,79,102,0.471,"37/79 nearby properties (47.1%); Code: Condominium","Condominium"
"248-63","F_753001_2964044","194-196 LEXINGTON AVE",199,107,102,0.438,"46/107 nearby properties (43.8%); Code: Condominium","Condominium"
"248-67","F_752851_2964035","107 GROZIER RD",199,115,102,0.505,"58/115 nearby properties (50.5%); Code: Condominium","Condominium"
"248-69","F_752789_2964351","10-12 HAWTHORNE PK",199,90,102,0.514,"46/90 nearby properties (51.4%); Code: Condominium","Condominium"
"248-70","F_752837_2964362","6 HAWTHORNE PK",199,98,102,0.451,"44/98 nearby properties (45.1%); Code: Condominium","Condominium"
"248-72","F_752899_2964399","224 LEXINGTON AVE",199,103,102,0.466,"47/103 nearby properties (46.6%); Code: Condominium","Condominium"
"248-74","F_752769_2964492","9 HAWTHORNE PK",199,76,102,0.438,"33/76 nearby properties (43.8%); Code: Condominium","Condominium"
"248-78","F_752859_2964560","236 LEXINGTON AVE",199,85,102,0.479,"40/85 nearby properties (47.9%); Code: Condominium","Condominium"
"248-81","F_752709_2964699","9 POPLAR RD",199,66,102,0.582,"38/66 nearby properties (58.2%); Code: Condominium","Condominium"
"248-83","F_752727_2964586","8 POPLAR RD",199,60,102,0.480,"28/60 nearby properties (48.0%); Code: Condominium","Condominium"
"248-84","F_752680_2964575","10-14 POPLAR RD",199,58,102,0.479,"27/58 nearby properties (47.9%); Code: Condominium","Condominium"
"248-87","F_752839_2963968","463 HURON AVE",199,109,102,0.483,"52/109 nearby properties (48.3%); Code: Condominium","Condominium"
"248-90","F_752945_2964134","202-204 LEXINGTON AVE",199,108,102,0.422,"45/108 nearby properties (42.2%); Code: Condominium","Condominium"
"248-91","F_752738_2963947","467 HURON AVE",199,104,102,0.500,"52/104 nearby properties (50.0%); Code: Condominium","Condominium"
"248-92","F_752689_2963935","469 HURON AVE",199,114,102,0.516,"58/114 nearby properties (51.6%); Code: Condominium","Condominium"
"249-28","F_752405_2963697","500 HURON AVE",199,95,102,0.395,"37/95 nearby properties (39.5%); Code: Condominium","Condominium"
"249-29","F_752458_2963711","490 HURON AVE",199,102,102,0.459,"46/102 nearby properties (45.9%); Code: Condominium","Condominium"
"251-13","F_751861_2962349","33 ABERDEEN AVE",199,69,101,0.492,"33/69 nearby properties (49.2%); Code: Single Family","Single Family"
"251-15","F_751833_2962424","39-41 ABERDEEN AVE",199,69,101,0.446,"30/69 nearby properties (44.6%); Code: Single Family","Single Family"
"251-121","F_751795_2962539","53 ABERDEEN AVE",199,129,102,0.575,"74/129 nearby properties (57.5%); Code: Condominium","Condominium"
"251-122","F_751780_2962576","55 ABERDEEN AVE",199,129,102,0.605,"78/129 nearby properties (60.5%); Code: Condominium","Condominium"
"251-173","F_751675_2962906","91 ABERDEEN AVE",199,117,102,0.591,"69/117 nearby properties (59.1%); Code: Condominium","Condominium"
"251-174","F_751689_2962864","87 ABERDEEN AVE",199,122,102,0.596,"72/122 nearby properties (59.6%); Code: Condominium","Condominium"
"251-175","F_751702_2962821","85 ABERDEEN AVE",199,125,102,0.581,"72/125 nearby properties (58.1%); Code: Condominium","Condominium"
"252-144","F_751327_2962245","33-35 HOMER AVE",199,132,102,0.803,"106/132 nearby properties (80.3%); Code: Condominium","Condominium"
"252-160","F_751505_2962170","629 MT AUBURN ST",346,239,102,0.784,"187/239 nearby properties (78.4%); Code: Condominium","Condominium"
"252-169","F_751335_2962190","25-31 HOMER AVE",199,124,102,0.790,"97/124 nearby properties (79.0%); Code: Condominium","Condominium"
"252-171","F_751315_2962291","37-39 HOMER AVE",199,196,102,0.852,"166/196 nearby properties (85.2%); Code: Condominium","Condominium"
"253-28","F_751194_2963166","8 PARK AVE",199,166,102,0.815,"135/166 nearby properties (81.5%); Code: Condominium","Condominium"
"253-31","F_750671_2962679","89 HOLWORTHY ST",199,131,102,0.445,"58/131 nearby properties (44.5%); Code: Condominium","Condominium"
"253-34","F_750728_2962756","26 HOLMES ST",199,135,102,0.464,"62/135 nearby properties (46.4%); Code: Condominium","Condominium"
"253-41","F_750824_2962692","77 PARK AVE",199,165,102,0.607,"100/165 nearby properties (60.7%); Code: Condominium","Condominium"
"253-44","F_750623_2962846","109 HOLWORTHY ST",199,134,102,0.434,"58/134 nearby properties (43.4%); Code: Condominium","Condominium"
"253-63","F_750591_2963044","131 HOLWORTHY ST",199,133,102,0.451,"60/133 nearby properties (45.1%); Code: Condominium","Condominium"
"253-69","F_750715_2963284","612 HURON AVE",199,95,102,0.427,"40/95 nearby properties (42.7%); Code: Condominium","Condominium"
"253-71","F_750817_2963265","608 HURON AVE",199,73,104,0.469,"34/73 nearby properties (46.9%); Code: Two-Family","Two-Family"
"253-73","F_750923_2963242","598 HURON AVE",199,74,104,0.444,"32/74 nearby properties (44.4%); Code: Two-Family","Two-Family"
"253-85","F_750715_2963120","31 HIGH ST",199,111,102,0.421,"46/111 nearby properties (42.1%); Code: Condominium","Condominium"
"253-86","F_750669_2963091","37 HIGH ST",199,119,102,0.465,"55/119 nearby properties (46.5%); Code: Condominium","Condominium"
"253-96","F_750792_2962383","10 HOLWORTHY PL",199,169,102,0.671,"113/169 nearby properties (67.1%); Code: Condominium","Condominium"
"253-105","F_750783_2962068","27 HOLWORTHY ST",199,76,102,0.476,"36/76 nearby properties (47.6%); Code: Condominium","Condominium"
"253-129","F_750843_2963122","21 HIGH ST",199,93,104,0.443,"41/93 nearby properties (44.3%); Code: Two-Family","Two-Family"
"253-132","F_750905_2962485","30 HOLWORTHY PL",199,169,102,0.716,"121/169 nearby properties (71.6%); Code: Condominium","Condominium"
"253-137","F_751066_2962821","44 PARK AVE",199,232,102,0.751,"174/232 nearby properties (75.1%); Code: Condominium","Condominium"
"253-138","F_751083_2962865","40 PARK AVE",199,200,102,0.723,"144/200 nearby properties (72.3%); Code: Condominium","Condominium"
"253-147","F_750861_2962893","11 HOLMES ST",199,238,102,0.716,"170/238 nearby properties (71.6%); Code: Condominium","Condominium"
"253-155","F_750676_2963247","19-21 FOUNTAIN TER",199,100,102,0.442,"44/100 nearby properties (44.2%); Code: Condominium","Condominium"
"253-163","F_750795_2962184","41 HOLWORTHY ST",199,101,102,0.506,"51/101 nearby properties (50.6%); Code: Condominium","Condominium"
"253-164","F_750789_2962134","37 HOLWORTHY ST",199,94,102,0.519,"48/94 nearby properties (51.9%); Code: Condominium","Condominium"
"254-2","F_750416_2962043","23 CUSHING ST",199,111,102,0.511,"56/111 nearby properties (51.1%); Code: Condominium","Condominium"
"254-3","F_750496_2962057","8 SPRUCE AVE",199,106,102,0.523,"55/106 nearby properties (52.3%); Code: Condominium","Condominium"
"254-4","F_750432_2962114","27 CUSHING ST",199,128,102,0.490,"62/128 nearby properties (49.0%); Code: Condominium","Condominium"
"254-8","F_750368_2962419","55-59 CUSHING ST",199,141,102,0.479,"67/141 nearby properties (47.9%); Code: Condominium","Condominium"
"254-11","F_750334_2962591","73-75 CUSHING ST",199,129,102,0.440,"56/129 nearby properties (44.0%); Code: Condominium","Condominium"
"254-12","F_750326_2962640","81 CUSHING ST",199,127,102,0.439,"55/127 nearby properties (43.9%); Code: Condominium","Condominium"
"254-13","F_750316_2962689","85 CUSHING ST",199,124,102,0.452,"56/124 nearby properties (45.2%); Code: Condominium","Condominium"
"254-16","F_750288_2962836","99-101 CUSHING ST",199,114,102,0.412,"47/114 nearby properties (41.2%); Code: Condominium","Condominium"
"254-20","F_750379_2962952","12 LOCUST ST",199,112,102,0.463,"51/112 nearby properties (46.3%); Code: Condominium","Condominium"
"254-21","F_750455_2962969","126 HOLWORTHY ST",199,121,102,0.471,"56/121 nearby properties (47.1%); Code: Condominium","Condominium"
"254-23","F_750440_2962861","118 HOLWORTHY ST",199,129,102,0.418,"53/129 nearby properties (41.8%); Code: Condominium","Condominium"
"254-24","F_750450_2962812","110-112 HOLWORTHY ST",199,135,102,0.447,"60/135 nearby properties (44.7%); Code: Condominium","Condominium"
"254-26","F_750473_2962713","102-106 HOLWORTHY ST",199,136,102,0.456,"62/136 nearby properties (45.6%); Code: Condominium","Condominium"
"254-30","F_750514_2962520","82-84 HOLWORTHY ST",199,148,102,0.492,"72/148 nearby properties (49.2%); Code: Condominium","Condominium"
"254-31","F_750523_2962471","78 HOLWORTHY ST",199,145,102,0.512,"74/145 nearby properties (51.2%); Code: Condominium","Condominium"
"254-32","F_750534_2962422","74 HOLWORTHY ST",199,151,102,0.544,"82/151 nearby properties (54.4%); Code: Condominium","Condominium"
"254-34","F_750564_2962296","60-62 HOLWORTHY ST",199,148,102,0.538,"79/148 nearby properties (53.8%); Code: Condominium","Condominium"
"254-35","F_750580_2962231","50 HOLWORTHY ST",199,132,102,0.523,"69/132 nearby properties (52.3%); Code: Condominium","Condominium"
"254-44","F_750499_2961953","9 SPRUCE AVE",199,91,102,0.534,"48/91 nearby properties (53.4%); Code: Condominium","Condominium"
"254-50","F_750381_2962201","37 CUSHING ST",199,130,102,0.491,"63/130 nearby properties (49.1%); Code: Condominium","Condominium"
"254-54","F_750550_2962092","4 SPRUCE AVE",199,109,102,0.552,"60/109 nearby properties (55.2%); Code: Condominium","Condominium"
"254-91","F_750561_2961929","7 SPRUCE AVE",199,85,102,0.565,"48/85 nearby properties (56.5%); Code: Condominium","Condominium"
"254-102","F_750373_2962325","49 CUSHING ST",199,152,102,0.528,"80/152 nearby properties (52.8%); Code: Condominium","Condominium"
"255-20","F_750308_2961952","16 CUSHING ST",010,96,102,0.463,"44/96 nearby properties (46.2%); Code: Condominium","Condominium"
"255-22","F_750245_2961941","43 BELMONT ST",010,104,102,0.448,"46/104 nearby properties (44.8%); Code: Condominium","Condominium"
"255-33","F_749773_2962155","23 SULLIVAN RD",199,77,104,0.429,"33/77 nearby properties (42.9%); Code: Two-Family","Two-Family"
"255-34","F_749774_2962196","27 SULLIVAN RD",199,77,104,0.429,"33/77 nearby properties (42.9%); Code: Two-Family","Two-Family"
"255-45","F_749533_2962131","15 ERICSSON ST",199,46,104,0.366,"16/46 nearby properties (36.6%); Code: Two-Family","Two-Family"
"255-46","F_749537_2962176","17 ERICSSON ST",199,46,104,0.366,"16/46 nearby properties (36.6%); Code: Two-Family","Two-Family"
"255-47","F_749541_2962217","21 ERICSSON ST",199,46,104,0.366,"16/46 nearby properties (36.6%); Code: Two-Family","Two-Family"
"255-62","F_749859_2962067","12 NORUMBEGA ST",199,86,104,0.416,"35/86 nearby properties (41.6%); Code: Two-Family","Two-Family"
"255-66","F_750040_2962098","16 NORMAN ST",199,98,104,0.368,"36/98 nearby properties (36.8%); Code: Two-Family","Two-Family"
"255-104","F_750158_2962538","74 CUSHING ST",199,121,102,0.404,"48/121 nearby properties (40.4%); Code: Condominium","Condominium"
"255-106","F_750225_2962149","32 CUSHING ST",199,146,102,0.463,"67/146 nearby properties (46.3%); Code: Condominium","Condominium"
"255-107","F_750240_2962085","30 CUSHING ST",199,125,102,0.387,"48/125 nearby properties (38.7%); Code: Condominium","Condominium"
"255-110","F_750206_2962479","70 CUSHING ST",199,116,102,0.414,"48/116 nearby properties (41.4%); Code: Condominium","Condominium"
